lakeid,year,daynum,sampledate,depth,event,wtemp,o2,o2sat,firstopen,datefirstopen
TB,2005,167,6/16/05,7,Chem,4.4,0.5,4.1,105,4/15/05
TB,2005,179,6/28/05,0,Non-chem,24.8,7.1,90.9,105,4/15/05
TB,2005,179,6/28/05,0.25,Non-chem,,,,105,4/15/05
TB,2005,179,6/28/05,0.5,Non-chem,,,,105,4/15/05
TB,2005,179,6/28/05,0.75,Non-chem,,,,105,4/15/05
TB,2005,179,6/28/05,1,Non-chem,19.8,0.4,4.6,105,4/15/05
TB,2005,179,6/28/05,1.25,Non-chem,,,,105,4/15/05
TB,2005,179,6/28/05,1.5,Non-chem,,,,105,4/15/05
TB,2005,179,6/28/05,1.75,Non-chem,,,,105,4/15/05
TB,2005,179,6/28/05,2,Non-chem,10.5,0.1,1,105,4/15/05
TB,2005,179,6/28/05,2.25,Non-chem,,,,105,4/15/05
TB,2005,179,6/28/05,3,Non-chem,5.7,0.1,0.8,105,4/15/05
TB,2005,179,6/28/05,3,Non-chem,,,,105,4/15/05
TB,2005,179,6/28/05,4,Non-chem,5.1,0.1,0.8,105,4/15/05
TB,2005,179,6/28/05,5,Non-chem,4.6,0.1,0.8,105,4/15/05
TB,2005,179,6/28/05,6,Non-chem,4.5,0.1,0.8,105,4/15/05
TB,2005,179,6/28/05,7,Non-chem,4.5,0.1,0.8,105,4/15/05
TB,2005,192,7/11/05,0,Chem,28,7.6,103.1,105,4/15/05
TB,2005,192,7/11/05,0,Chem,,,,105,4/15/05
TB,2005,192,7/11/05,0.25,Chem,,,,105,4/15/05
TB,2005,192,7/11/05,0.5,Chem,,,,105,4/15/05
TB,2005,192,7/11/05,0.75,Chem,,,,105,4/15/05
TB,2005,192,7/11/05,1,Chem,22.1,1.3,15.8,105,4/15/05
TB,2005,192,7/11/05,1.25,Chem,,,,105,4/15/05
TB,2005,192,7/11/05,1.5,Chem,,,,105,4/15/05
TB,2005,192,7/11/05,1.75,Chem,,,,105,4/15/05
TB,2005,192,7/11/05,2,Chem,11.4,0.2,1.9,105,4/15/05
TB,2005,192,7/11/05,2.25,Chem,,,,105,4/15/05
TB,2005,192,7/11/05,2.5,Chem,,,,105,4/15/05
TB,2005,192,7/11/05,3,Chem,7.1,0.2,1.8,105,4/15/05
TB,2005,192,7/11/05,4,Chem,5.1,0.2,1.7,105,4/15/05
TB,2005,192,7/11/05,5,Chem,5,0.2,1.7,105,4/15/05
TB,2005,192,7/11/05,6,Chem,4.5,0.2,1.6,105,4/15/05
TB,2005,192,7/11/05,7,Chem,4.6,0.1,0.8,105,4/15/05
TB,2005,206,7/25/05,0,Non-chem,24.1,6.3,79.6,105,4/15/05
TB,2005,206,7/25/05,0.25,Non-chem,,,,105,4/15/05
TB,2005,206,7/25/05,0.5,Non-chem,,,,105,4/15/05
TB,2005,206,7/25/05,0.75,Non-chem,,,,105,4/15/05
TB,2005,206,7/25/05,1,Non-chem,23.2,0.5,6.2,105,4/15/05
TB,2005,206,7/25/05,1.25,Non-chem,,,,105,4/15/05
TB,2005,206,7/25/05,1.5,Non-chem,,,,105,4/15/05
TB,2005,206,7/25/05,1.75,Non-chem,,,,105,4/15/05
TB,2005,206,7/25/05,2,Non-chem,12.8,0.1,1,105,4/15/05
TB,2005,206,7/25/05,2.25,Non-chem,,,,105,4/15/05
TB,2005,206,7/25/05,2.5,Non-chem,,,,105,4/15/05
TB,2005,206,7/25/05,2.75,Non-chem,,,,105,4/15/05
TB,2005,206,7/25/05,3,Non-chem,7.4,0.1,0.9,105,4/15/05
TB,2005,206,7/25/05,4,Non-chem,5.6,0.1,0.8,105,4/15/05
TB,2005,206,7/25/05,5,Non-chem,4.9,0.1,0.8,105,4/15/05
TB,2005,206,7/25/05,5,Non-chem,,,,105,4/15/05
TB,2005,206,7/25/05,6,Non-chem,4.6,0.1,0.8,105,4/15/05
TB,2005,206,7/25/05,7,Non-chem,4.5,0.1,0.8,105,4/15/05
TB,2005,220,8/8/05,0,Quarterly,27.3,6.7,89.8,105,4/15/05
TB,2005,220,8/8/05,0.25,Quarterly,,,,105,4/15/05
TB,2005,220,8/8/05,0.5,Quarterly,,,,105,4/15/05
TB,2005,220,8/8/05,0.75,Quarterly,,,,105,4/15/05
TB,2005,220,8/8/05,1,Quarterly,19.6,0.5,5.8,105,4/15/05
TB,2005,220,8/8/05,1.25,Quarterly,,,,105,4/15/05
TB,2005,220,8/8/05,1.5,Quarterly,,,,105,4/15/05
TB,2005,220,8/8/05,1.75,Quarterly,,,,105,4/15/05
TB,2005,220,8/8/05,2,Quarterly,11.6,0.1,1,105,4/15/05
TB,2005,220,8/8/05,2,Quarterly,,,,105,4/15/05
TB,2005,220,8/8/05,2.25,Quarterly,,,,105,4/15/05
TB,2005,220,8/8/05,2.5,Quarterly,,,,105,4/15/05
TB,2005,220,8/8/05,2.75,Quarterly,,,,105,4/15/05
TB,2005,220,8/8/05,3,Quarterly,6.8,0.1,0.9,105,4/15/05
TB,2005,220,8/8/05,3.25,Quarterly,,,,105,4/15/05
TB,2005,220,8/8/05,3.5,Quarterly,,,,105,4/15/05
TB,2005,220,8/8/05,3.75,Quarterly,,,,105,4/15/05
TB,2005,220,8/8/05,4,Quarterly,5.5,0.1,0.8,105,4/15/05
TB,2005,220,8/8/05,4.25,Quarterly,,,,105,4/15/05
TB,2005,220,8/8/05,4.5,Quarterly,,,,105,4/15/05
TB,2005,220,8/8/05,4.75,Quarterly,,,,105,4/15/05
TB,2005,220,8/8/05,5,Quarterly,4.8,0.1,0.8,105,4/15/05
TB,2005,220,8/8/05,5.25,Quarterly,,,,105,4/15/05
TB,2005,220,8/8/05,5.5,Quarterly,,,,105,4/15/05
TB,2005,220,8/8/05,5.75,Quarterly,,,,105,4/15/05
TB,2005,220,8/8/05,6,Quarterly,4.6,0.1,0.8,105,4/15/05
TB,2005,220,8/8/05,6.25,Quarterly,,,,105,4/15/05
TB,2005,220,8/8/05,6.5,Quarterly,,,,105,4/15/05
TB,2005,220,8/8/05,6.75,Quarterly,,,,105,4/15/05
TB,2005,220,8/8/05,7,Quarterly,4.5,0.1,0.8,105,4/15/05
TB,2005,234,8/22/05,0,Non-chem,21.2,6.5,77.7,105,4/15/05
TB,2005,234,8/22/05,0,Non-chem,,,,105,4/15/05
TB,2005,234,8/22/05,0.25,Non-chem,,,,105,4/15/05
TB,2005,234,8/22/05,0.5,Non-chem,,,,105,4/15/05
TB,2005,234,8/22/05,0.75,Non-chem,,,,105,4/15/05
TB,2005,234,8/22/05,1,Non-chem,19.3,5.6,64.4,105,4/15/05
TB,2005,234,8/22/05,1.25,Non-chem,,,,105,4/15/05
TB,2005,234,8/22/05,1.5,Non-chem,,,,105,4/15/05
TB,2005,234,8/22/05,1.75,Non-chem,,,,105,4/15/05
TB,2005,234,8/22/05,2,Non-chem,13.3,0.4,4.1,105,4/15/05
TB,2005,234,8/22/05,2.25,Non-chem,,,,105,4/15/05
TB,2005,234,8/22/05,2.5,Non-chem,,,,105,4/15/05
TB,2005,234,8/22/05,2.75,Non-chem,,,,105,4/15/05
TB,2005,234,8/22/05,3,Non-chem,9.1,0.3,2.8,105,4/15/05
TB,2005,234,8/22/05,3.25,Non-chem,,,,105,4/15/05
TB,2005,234,8/22/05,4,Non-chem,6.1,0.2,1.7,105,4/15/05
TB,2005,234,8/22/05,5,Non-chem,5.1,0.2,1.7,105,4/15/05
TB,2005,234,8/22/05,6,Non-chem,4.8,0.2,1.7,105,4/15/05
TB,2005,234,8/22/05,7,Non-chem,4.6,0.2,1.6,105,4/15/05
TB,2005,251,9/8/05,0,Chem,21.1,8.3,99,105,4/15/05
TB,2005,251,9/8/05,0.25,Chem,,,,105,4/15/05
TB,2005,251,9/8/05,0.5,Chem,,,,105,4/15/05
TB,2005,251,9/8/05,0.75,Chem,,,,105,4/15/05
TB,2005,251,9/8/05,1,Chem,19.1,7.3,83.7,105,4/15/05
TB,2005,251,9/8/05,1.25,Chem,,,,105,4/15/05
TB,2005,251,9/8/05,1.5,Chem,,,,105,4/15/05
TB,2005,251,9/8/05,1.75,Chem,,,,105,4/15/05
TB,2005,251,9/8/05,2,Chem,14.8,0.1,1,105,4/15/05
TB,2005,251,9/8/05,2,Chem,,,,105,4/15/05
TB,2005,251,9/8/05,2.25,Chem,,,,105,4/15/05
TB,2005,251,9/8/05,2.5,Chem,,,,105,4/15/05
TB,2005,251,9/8/05,2.75,Chem,,,,105,4/15/05
TB,2005,251,9/8/05,3,Chem,8.5,0.1,0.9,105,4/15/05
TB,2005,251,9/8/05,4,Chem,6.2,0.1,0.9,105,4/15/05
TB,2005,251,9/8/05,5,Chem,5.1,0.1,0.8,105,4/15/05
TB,2005,251,9/8/05,6,Chem,4.7,0.1,0.8,105,4/15/05
TB,2005,251,9/8/05,7,Chem,4.6,0.1,0.8,105,4/15/05
TB,2005,265,9/22/05,0,Non-chem,19.4,8.3,95.7,105,4/15/05
TB,2005,265,9/22/05,0,Non-chem,,,,105,4/15/05
TB,2005,265,9/22/05,0.25,Non-chem,,,,105,4/15/05
TB,2005,265,9/22/05,0.5,Non-chem,,,,105,4/15/05
TB,2005,265,9/22/05,0.75,Non-chem,,,,105,4/15/05
TB,2005,265,9/22/05,1,Non-chem,18.1,7.5,84.2,105,4/15/05
TB,2005,265,9/22/05,1.25,Non-chem,,,,105,4/15/05
TB,2005,265,9/22/05,1.5,Non-chem,,,,105,4/15/05
TB,2005,265,9/22/05,1.75,Non-chem,,,,105,4/15/05
TB,2005,265,9/22/05,2,Non-chem,13.9,0.2,2.1,105,4/15/05
TB,2005,265,9/22/05,3,Non-chem,9,0.1,0.9,105,4/15/05
TB,2005,265,9/22/05,4,Non-chem,6.2,0.1,0.9,105,4/15/05
TB,2005,265,9/22/05,5,Non-chem,5,0.1,0.8,105,4/15/05
TB,2005,265,9/22/05,6,Non-chem,4.8,0.1,0.8,105,4/15/05
TB,2005,265,9/22/05,7,Non-chem,4.6,0.1,0.8,105,4/15/05
TB,2005,278,10/5/05,0,Chem,18.7,9.5,108,105,4/15/05
TB,2005,278,10/5/05,0.25,Chem,,,,105,4/15/05
TB,2005,278,10/5/05,0.5,Chem,,,,105,4/15/05
TB,2005,278,10/5/05,0.75,Chem,,,,105,4/15/05
TB,2005,278,10/5/05,1,Chem,15.2,6.1,64.5,105,4/15/05
TB,2005,278,10/5/05,1.25,Chem,,,,105,4/15/05
TB,2005,278,10/5/05,1.5,Chem,,,,105,4/15/05
TB,2005,278,10/5/05,1.75,Chem,,,,105,4/15/05
TB,2005,278,10/5/05,2,Chem,13.3,3.7,37.5,105,4/15/05
TB,2005,278,10/5/05,2.25,Chem,,,,105,4/15/05
TB,2005,278,10/5/05,2.5,Chem,,,,105,4/15/05
TB,2005,278,10/5/05,2.75,Chem,,,,105,4/15/05
TB,2005,278,10/5/05,3,Chem,10.7,0.1,1,105,4/15/05
TB,2005,278,10/5/05,3,Chem,,,,105,4/15/05
TB,2005,278,10/5/05,3.25,Chem,,,,105,4/15/05
TB,2005,278,10/5/05,3.5,Chem,,,,105,4/15/05
TB,2005,278,10/5/05,3.75,Chem,,,,105,4/15/05
TB,2005,278,10/5/05,4,Chem,6.9,0.1,0.9,105,4/15/05
TB,2005,278,10/5/05,4.25,Chem,,,,105,4/15/05
TB,2005,278,10/5/05,4.5,Chem,,,,105,4/15/05
TB,2005,278,10/5/05,4.75,Chem,,,,105,4/15/05
TB,2005,278,10/5/05,5,Chem,5.2,0.1,0.8,105,4/15/05
TB,2005,278,10/5/05,5.25,Chem,,,,105,4/15/05
TB,2005,278,10/5/05,5.5,Chem,,,,105,4/15/05
TB,2005,278,10/5/05,5.75,Chem,,,,105,4/15/05
TB,2005,278,10/5/05,6,Chem,4.9,0.1,0.8,105,4/15/05
TB,2005,278,10/5/05,6.25,Chem,,,,105,4/15/05
TB,2005,278,10/5/05,6.5,Chem,,,,105,4/15/05
TB,2005,278,10/5/05,6.75,Chem,,,,105,4/15/05
TB,2005,278,10/5/05,7,Chem,4.6,0.1,0.8,105,4/15/05
TB,2005,292,10/19/05,0,Non-chem,10.7,7.1,67.8,105,4/15/05
TB,2005,292,10/19/05,0.25,Non-chem,,,,105,4/15/05
TB,2005,292,10/19/05,0.5,Non-chem,,,,105,4/15/05
TB,2005,292,10/19/05,0.75,Non-chem,,,,105,4/15/05
TB,2005,292,10/19/05,1,Non-chem,10.4,7,66.4,105,4/15/05
TB,2005,292,10/19/05,1.25,Non-chem,,,,105,4/15/05
TB,2005,292,10/19/05,1.5,Non-chem,,,,105,4/15/05
TB,2005,292,10/19/05,1.75,Non-chem,,,,105,4/15/05
TB,2005,292,10/19/05,2,Non-chem,10.4,7,66.4,105,4/15/05
TB,2005,292,10/19/05,2,Non-chem,,,,105,4/15/05
TB,2005,292,10/19/05,2.25,Non-chem,,,,105,4/15/05
TB,2005,292,10/19/05,2.5,Non-chem,,,,105,4/15/05
TB,2005,292,10/19/05,2.75,Non-chem,,,,105,4/15/05
TB,2005,292,10/19/05,3,Non-chem,10.1,0.5,4.7,105,4/15/05
TB,2005,292,10/19/05,3.25,Non-chem,,,,105,4/15/05
TB,2005,292,10/19/05,4,Non-chem,7.5,0.3,2.7,105,4/15/05
TB,2005,292,10/19/05,5,Non-chem,5.5,0.3,2.5,105,4/15/05
TB,2005,292,10/19/05,6,Non-chem,5.1,0.2,1.7,105,4/15/05
TB,2005,292,10/19/05,7,Non-chem,4.9,0.2,1.7,105,4/15/05
TB,2005,321,11/17/05,0,Quarterly,4.3,3.7,30.2,105,4/15/05
TB,2005,321,11/17/05,0.25,Quarterly,,,,105,4/15/05
TB,2005,321,11/17/05,0.5,Quarterly,,,,105,4/15/05
TB,2005,321,11/17/05,0.75,Quarterly,,,,105,4/15/05
TB,2005,321,11/17/05,1,Quarterly,4.1,3.6,29.2,105,4/15/05
TB,2005,321,11/17/05,1.25,Quarterly,,,,105,4/15/05
TB,2005,321,11/17/05,2,Quarterly,4.1,3.6,29.2,105,4/15/05
TB,2005,321,11/17/05,3,Quarterly,4.1,3.5,28.4,105,4/15/05
TB,2005,321,11/17/05,3,Quarterly,,,,105,4/15/05
TB,2005,321,11/17/05,4,Quarterly,4.1,3.5,28.4,105,4/15/05
TB,2005,321,11/17/05,5,Quarterly,4.1,3.4,27.6,105,4/15/05
TB,2005,321,11/17/05,6,Quarterly,4.1,3.4,27.6,105,4/15/05
TB,2005,321,11/17/05,7,Quarterly,4.1,3.4,27.6,105,4/15/05
TB,2006,12,1/12/06,0,Chem,1.2,0.1,0.8,103,4/13/06
TB,2006,12,1/12/06,1,Chem,2.1,0.1,0.8,103,4/13/06
TB,2006,12,1/12/06,2,Chem,3.3,0.1,0.8,103,4/13/06
TB,2006,12,1/12/06,3,Chem,3.6,0.1,0.8,103,4/13/06
TB,2006,12,1/12/06,3,Chem,,,,103,4/13/06
TB,2006,12,1/12/06,4,Chem,3.7,0.1,0.8,103,4/13/06
TB,2006,12,1/12/06,5,Chem,3.7,0.1,0.8,103,4/13/06
TB,2006,12,1/12/06,6,Chem,3.9,0.1,0.8,103,4/13/06
TB,2006,12,1/12/06,7,Chem,4,0.1,0.8,103,4/13/06
TB,2006,53,2/22/06,0,Quarterly,0.3,0.2,1.5,103,4/13/06
TB,2006,53,2/22/06,1,Quarterly,1.4,0.1,0.8,103,4/13/06
TB,2006,53,2/22/06,2,Quarterly,2.7,0.1,0.8,103,4/13/06
TB,2006,53,2/22/06,3,Quarterly,3.3,0.1,0.8,103,4/13/06
TB,2006,53,2/22/06,4,Quarterly,3.6,0.1,0.8,103,4/13/06
TB,2006,53,2/22/06,5,Quarterly,3.7,0.1,0.8,103,4/13/06
TB,2006,53,2/22/06,6,Quarterly,3.8,0.1,0.8,103,4/13/06
TB,2006,53,2/22/06,7,Quarterly,4,0.1,0.8,103,4/13/06
TB,2006,53,2/22/06,7,Quarterly,,,,103,4/13/06
TB,2006,88,3/29/06,0,Chem,0.5,10,73.6,103,4/13/06
TB,2006,88,3/29/06,0.25,Chem,,,,103,4/13/06
TB,2006,88,3/29/06,0.5,Chem,,,,103,4/13/06
TB,2006,88,3/29/06,0.75,Chem,,,,103,4/13/06
TB,2006,88,3/29/06,1,Chem,1.3,0.4,3,103,4/13/06
TB,2006,88,3/29/06,1.25,Chem,,,,103,4/13/06
TB,2006,88,3/29/06,1.5,Chem,,,,103,4/13/06
TB,2006,88,3/29/06,1.75,Chem,,,,103,4/13/06
TB,2006,88,3/29/06,2,Chem,2.6,0.2,1.6,103,4/13/06
TB,2006,88,3/29/06,3,Chem,3.3,0.1,0.8,103,4/13/06
TB,2006,88,3/29/06,3,Chem,,,,103,4/13/06
TB,2006,88,3/29/06,4,Chem,3.5,0.1,0.8,103,4/13/06
TB,2006,88,3/29/06,5,Chem,3.8,0.1,0.8,103,4/13/06
TB,2006,88,3/29/06,6,Chem,4,0.1,0.8,103,4/13/06
TB,2006,88,3/29/06,7,Chem,4.1,0.1,0.8,103,4/13/06
TB,2006,108,4/18/06,0,Quarterly,13,11,110.8,103,4/13/06
TB,2006,108,4/18/06,0.25,Quarterly,,,,103,4/13/06
TB,2006,108,4/18/06,0.5,Quarterly,,,,103,4/13/06
TB,2006,108,4/18/06,0.75,Quarterly,,,,103,4/13/06
TB,2006,108,4/18/06,1,Quarterly,5.5,1.2,10.1,103,4/13/06
TB,2006,108,4/18/06,1.25,Quarterly,,,,103,4/13/06
TB,2006,108,4/18/06,1.5,Quarterly,,,,103,4/13/06
TB,2006,108,4/18/06,1.75,Quarterly,,,,103,4/13/06
TB,2006,108,4/18/06,2,Quarterly,4.5,0.2,1.6,103,4/13/06
TB,2006,108,4/18/06,3,Quarterly,4.1,0.2,1.6,103,4/13/06
TB,2006,108,4/18/06,3,Quarterly,,,,103,4/13/06
TB,2006,108,4/18/06,4,Quarterly,4,0.2,1.6,103,4/13/06
TB,2006,108,4/18/06,5,Quarterly,4,0.1,0.8,103,4/13/06
TB,2006,108,4/18/06,6,Quarterly,4,0.1,0.8,103,4/13/06
TB,2006,108,4/18/06,7,Quarterly,4,0.1,0.8,103,4/13/06
TB,2006,121,5/1/06,0,Non-chem,11.5,8,77.9,103,4/13/06
TB,2006,121,5/1/06,0.25,Non-chem,,,,103,4/13/06
TB,2006,121,5/1/06,0.5,Non-chem,,,,103,4/13/06
TB,2006,121,5/1/06,1,Non-chem,9,1,9.2,103,4/13/06
TB,2006,121,5/1/06,2,Non-chem,5.3,0.2,1.7,103,4/13/06
TB,2006,121,5/1/06,3,Non-chem,4.3,0.1,0.8,103,4/13/06
TB,2006,121,5/1/06,4,Non-chem,4,0.1,0.8,103,4/13/06
TB,2006,121,5/1/06,5,Non-chem,4,0.1,0.8,103,4/13/06
TB,2006,121,5/1/06,5,Non-chem,,,,103,4/13/06
TB,2006,121,5/1/06,6,Non-chem,4.1,0.1,0.8,103,4/13/06
TB,2006,121,5/1/06,7,Non-chem,4.1,0.1,0.8,103,4/13/06
TB,2006,138,5/18/06,0,Chem,13.2,8.9,90,103,4/13/06
TB,2006,138,5/18/06,0,Chem,,,,103,4/13/06
TB,2006,138,5/18/06,0.25,Chem,,,,103,4/13/06
TB,2006,138,5/18/06,0.5,Chem,,,,103,4/13/06
TB,2006,138,5/18/06,0.75,Chem,,,,103,4/13/06
TB,2006,138,5/18/06,1,Chem,8.9,6.7,61.4,103,4/13/06
TB,2006,138,5/18/06,1.25,Chem,,,,103,4/13/06
TB,2006,138,5/18/06,1.5,Chem,,,,103,4/13/06
TB,2006,138,5/18/06,2,Chem,6.7,0.2,1.7,103,4/13/06
TB,2006,138,5/18/06,3,Chem,4.5,0.1,0.8,103,4/13/06
TB,2006,138,5/18/06,4,Chem,4,0.1,0.8,103,4/13/06
TB,2006,138,5/18/06,5,Chem,4,0.1,0.8,103,4/13/06
TB,2006,138,5/18/06,6,Chem,4,0.1,0.8,103,4/13/06
TB,2006,138,5/18/06,7,Chem,4.1,0.1,0.8,103,4/13/06
TB,2006,152,6/1/06,0,Non-chem,25.2,7.1,91.5,103,4/13/06
TB,2006,152,6/1/06,0.25,Non-chem,,,,103,4/13/06
TB,2006,152,6/1/06,0.5,Non-chem,,,,103,4/13/06
TB,2006,152,6/1/06,0.75,Non-chem,,,,103,4/13/06
TB,2006,152,6/1/06,1,Non-chem,15.2,5.6,59.2,103,4/13/06
TB,2006,152,6/1/06,1.25,Non-chem,,,,103,4/13/06
TB,2006,152,6/1/06,1.5,Non-chem,,,,103,4/13/06
TB,2006,152,6/1/06,1.75,Non-chem,,,,103,4/13/06
TB,2006,152,6/1/06,2,Non-chem,7.4,0.6,5.3,103,4/13/06
TB,2006,152,6/1/06,3,Non-chem,5.4,0.5,4.2,103,4/13/06
TB,2006,152,6/1/06,4,Non-chem,4.7,0.5,4.1,103,4/13/06
TB,2006,152,6/1/06,5,Non-chem,4.4,0.5,4.1,103,4/13/06
TB,2006,152,6/1/06,5,Non-chem,,,,103,4/13/06
TB,2006,152,6/1/06,6,Non-chem,4.5,0.5,4.1,103,4/13/06
TB,2006,152,6/1/06,7,Non-chem,4.4,0.4,3.3,103,4/13/06
TB,2006,163,6/12/06,0,Chem,18.4,6.5,73.4,103,4/13/06
TB,2006,163,6/12/06,0.25,Chem,,,,103,4/13/06
TB,2006,163,6/12/06,0.5,Chem,,,,103,4/13/06
TB,2006,163,6/12/06,0.75,Chem,,,,103,4/13/06
TB,2006,163,6/12/06,1,Chem,17.5,5,55.5,103,4/13/06
TB,2006,163,6/12/06,1.25,Chem,,,,103,4/13/06
TB,2006,163,6/12/06,1.5,Chem,,,,103,4/13/06
TB,2006,163,6/12/06,1.75,Chem,,,,103,4/13/06
TB,2006,163,6/12/06,2,Chem,8.4,0.3,2.7,103,4/13/06
TB,2006,163,6/12/06,3,Chem,5.3,0.3,2.5,103,4/13/06
TB,2006,163,6/12/06,4,Chem,4.4,0.3,2.5,103,4/13/06
TB,2006,163,6/12/06,5,Chem,4.1,0.3,2.4,103,4/13/06
TB,2006,163,6/12/06,5,Chem,,,,103,4/13/06
TB,2006,163,6/12/06,6,Chem,4.1,0.3,2.4,103,4/13/06
TB,2006,163,6/12/06,7,Chem,4.1,0.3,2.4,103,4/13/06
TB,2006,177,6/26/06,0,Non-chem,25.8,7.2,93.9,103,4/13/06
TB,2006,177,6/26/06,0.25,Non-chem,,,,103,4/13/06
TB,2006,177,6/26/06,0.5,Non-chem,,,,103,4/13/06
TB,2006,177,6/26/06,0.75,Non-chem,,,,103,4/13/06
TB,2006,177,6/26/06,1,Non-chem,19,2,22.9,103,4/13/06
TB,2006,177,6/26/06,1.25,Non-chem,,,,103,4/13/06
TB,2006,177,6/26/06,1.5,Non-chem,,,,103,4/13/06
TB,2006,177,6/26/06,1.75,Non-chem,,,,103,4/13/06
TB,2006,177,6/26/06,2,Non-chem,9,2.4,22,103,4/13/06
TB,2006,177,6/26/06,3,Non-chem,5.8,1.7,14.4,103,4/13/06
TB,2006,177,6/26/06,3,Non-chem,,,,103,4/13/06
TB,2006,177,6/26/06,4,Non-chem,4.3,1.8,14.7,103,4/13/06
TB,2006,177,6/26/06,5,Non-chem,4.1,1.3,10.6,103,4/13/06
TB,2006,177,6/26/06,6,Non-chem,4.3,1.2,9.8,103,4/13/06
TB,2006,177,6/26/06,7,Non-chem,4.3,1,8.2,103,4/13/06
TB,2006,192,7/11/06,0,Chem,22.4,7.1,86.8,103,4/13/06
TB,2006,192,7/11/06,0,Chem,,,,103,4/13/06
TB,2006,192,7/11/06,0.25,Chem,,,,103,4/13/06
TB,2006,192,7/11/06,0.5,Chem,,,,103,4/13/06
TB,2006,192,7/11/06,0.75,Chem,,,,103,4/13/06
TB,2006,192,7/11/06,1,Chem,20.5,2.4,28.3,103,4/13/06
TB,2006,192,7/11/06,1.25,Chem,,,,103,4/13/06
TB,2006,192,7/11/06,1.5,Chem,,,,103,4/13/06
TB,2006,192,7/11/06,1.75,Chem,,,,103,4/13/06
TB,2006,192,7/11/06,2,Chem,12.3,0.1,1,103,4/13/06
TB,2006,192,7/11/06,3,Chem,6.6,0.1,0.9,103,4/13/06
TB,2006,192,7/11/06,4,Chem,5,0.1,0.8,103,4/13/06
TB,2006,192,7/11/06,5,Chem,4.7,0.1,0.8,103,4/13/06
TB,2006,192,7/11/06,6,Chem,4.3,0.1,0.8,103,4/13/06
TB,2006,192,7/11/06,7,Chem,4.5,0.1,0.8,103,4/13/06
TB,2006,205,7/24/06,0,Non-chem,25,6.5,83.5,103,4/13/06
TB,2006,205,7/24/06,0.25,Non-chem,,,,103,4/13/06
TB,2006,205,7/24/06,0.5,Non-chem,,,,103,4/13/06
TB,2006,205,7/24/06,0.75,Non-chem,,,,103,4/13/06
TB,2006,205,7/24/06,1,Non-chem,20.9,0.9,10.7,103,4/13/06
TB,2006,205,7/24/06,1.25,Non-chem,,,,103,4/13/06
TB,2006,205,7/24/06,1.5,Non-chem,,,,103,4/13/06
TB,2006,205,7/24/06,2,Non-chem,10.1,0.2,1.9,103,4/13/06
TB,2006,205,7/24/06,3,Non-chem,6.6,0.1,0.9,103,4/13/06
TB,2006,205,7/24/06,3,Non-chem,,,,103,4/13/06
TB,2006,205,7/24/06,4,Non-chem,5,0.1,0.8,103,4/13/06
TB,2006,205,7/24/06,5,Non-chem,4.6,0.1,0.8,103,4/13/06
TB,2006,205,7/24/06,6,Non-chem,4.4,0.1,0.8,103,4/13/06
TB,2006,205,7/24/06,7,Non-chem,4.4,0.1,0.8,103,4/13/06
TB,2006,220,8/8/06,0,Quarterly,26.6,7.1,93.9,103,4/13/06
TB,2006,220,8/8/06,0,Quarterly,,,,103,4/13/06
TB,2006,220,8/8/06,0.25,Quarterly,,,,103,4/13/06
TB,2006,220,8/8/06,0.5,Quarterly,,,,103,4/13/06
TB,2006,220,8/8/06,0.75,Quarterly,,,,103,4/13/06
TB,2006,220,8/8/06,1,Quarterly,22,4.3,52.2,103,4/13/06
TB,2006,220,8/8/06,1.25,Quarterly,,,,103,4/13/06
TB,2006,220,8/8/06,1.5,Quarterly,,,,103,4/13/06
TB,2006,220,8/8/06,1.75,Quarterly,,,,103,4/13/06
TB,2006,220,8/8/06,2,Quarterly,14,0.7,7.2,103,4/13/06
TB,2006,220,8/8/06,3,Quarterly,8.3,0.5,4.5,103,4/13/06
TB,2006,220,8/8/06,4,Quarterly,5.8,0.5,4.2,103,4/13/06
TB,2006,220,8/8/06,5,Quarterly,4.6,0.4,3.3,103,4/13/06
TB,2006,220,8/8/06,6,Quarterly,4.4,0.4,3.3,103,4/13/06
TB,2006,220,8/8/06,7,Quarterly,4.3,0.4,3.3,103,4/13/06
TB,2006,234,8/22/06,0,Non-chem,22.6,8.4,103.1,103,4/13/06
TB,2006,234,8/22/06,0.25,Non-chem,,,,103,4/13/06
TB,2006,234,8/22/06,0.5,Non-chem,,,,103,4/13/06
TB,2006,234,8/22/06,1,Non-chem,21.5,7.3,87.7,103,4/13/06
TB,2006,234,8/22/06,1.25,Non-chem,,,,103,4/13/06
TB,2006,234,8/22/06,1.5,Non-chem,,,,103,4/13/06
TB,2006,234,8/22/06,1.75,Non-chem,,,,103,4/13/06
TB,2006,234,8/22/06,2,Non-chem,14.4,0.4,4.2,103,4/13/06
TB,2006,234,8/22/06,2.25,Non-chem,,,,103,4/13/06
TB,2006,234,8/22/06,3,Non-chem,8.7,0.3,2.7,103,4/13/06
TB,2006,234,8/22/06,4,Non-chem,5.9,0.3,2.6,103,4/13/06
TB,2006,234,8/22/06,5,Non-chem,5,0.3,2.5,103,4/13/06
TB,2006,234,8/22/06,5,Non-chem,,,,103,4/13/06
TB,2006,234,8/22/06,6,Non-chem,4.6,0.3,2.5,103,4/13/06
TB,2006,234,8/22/06,7,Non-chem,4.5,0.3,2.5,103,4/13/06
